,round,day,date,time,home,xg_home,score,xg_away,away,attendance,venue,referee
738,Regular Season,Mon,2019-09-23,20:30,Wolfsburg,1.2,1–1,0.7,Hoffenheim,21120.0,Volkswagen Arena,Benjamin Cortus
740,Regular Season,Fri,2019-09-27,20:30,Union Berlin,0.6,1–2,1.5,Eint Frankfurt,22012.0,Stadion An der Alten Försterei,Sascha Stegemann
741,Regular Season,Sat,2019-09-28,15:30,RB Leipzig,1.6,1–3,2.6,Schalke 04,42146.0,Red Bull Arena,Manuel Gräfe
742,Regular Season,Sat,2019-09-28,15:30,Augsburg,0.3,0–3,1.2,Leverkusen,27113.0,WWK Arena,Robert Kampka
743,Regular Season,Sat,2019-09-28,15:30,Paderborn 07,0.3,2–3,3.5,Bayern Munich,15000.0,Benteler-Arena,Felix Zwayer
744,Regular Season,Sat,2019-09-28,15:30,Mainz 05,0.7,0–1,0.4,Wolfsburg,24303.0,Opel Arena,Felix Brych
745,Regular Season,Sat,2019-09-28,15:30,Hoffenheim,1.5,0–3,2.2,M'Gladbach,29030.0,PreZero Arena,Harm Osmers
746,Regular Season,Sat,2019-09-28,18:30,Dortmund,2.1,2–2,1.4,Werder Bremen,81365.0,Signal Iduna Park,Deniz Aytekin
747,Regular Season,Sun,2019-09-29,15:30,Düsseldorf,1.3,1–2,1.6,Freiburg,39244.0,Merkur Spielarena,Daniel Siebert
748,Regular Season,Sun,2019-09-29,18:00,Köln,0.8,0–4,1.5,Hertha BSC,49700.0,RheinEnergieSTADION,Sören Storks
750,Regular Season,Fri,2019-10-04,20:30,Hertha BSC,1.7,3–1,1.2,Düsseldorf,37128.0,Olympiastadion Berlin,Martin Petersen
751,Regular Season,Sat,2019-10-05,15:30,Leverkusen,1.3,1–1,1.5,RB Leipzig,26355.0,BayArena,Marco Fritz
752,Regular Season,Sat,2019-10-05,15:30,Freiburg,0.4,2–2,0.7,Dortmund,24000.0,Schwarzwald-Stadion,Sven Jablonski
753,Regular Season,Sat,2019-10-05,15:30,Bayern Munich,1.5,1–2,0.8,Hoffenheim,75000.0,Allianz Arena,Tobias Stieler
754,Regular Season,Sat,2019-10-05,15:30,Paderborn 07,1.6,1–2,2.7,Mainz 05,14217.0,Benteler-Arena,Patrick Ittrich
755,Regular Season,Sat,2019-10-05,18:30,Schalke 04,1.6,1–1,0.6,Köln,61883.0,Veltins-Arena,Tobias Welz
756,Regular Season,Sun,2019-10-06,13:30,M'Gladbach,3.0,5–1,1.2,Augsburg,50352.0,Stadion im Borussia-Park,Robert Schröder
757,Regular Season,Sun,2019-10-06,15:30,Wolfsburg,2.3,1–0,0.5,Union Berlin,27012.0,Volkswagen Arena,Bastian Dankert
758,Regular Season,Sun,2019-10-06,18:00,Eint Frankfurt,2.1,2–2,1.7,Werder Bremen,51500.0,Commerzbank-Arena,Guido Winkmann
760,Regular Season,Fri,2019-10-18,20:30,Eint Frankfurt,2.5,3–0,1.5,Leverkusen,50800.0,Commerzbank-Arena,Christian Dingert
761,Regular Season,Sat,2019-10-19,15:30,Augsburg,2.0,2–2,2.8,Bayern Munich,30660.0,WWK Arena,Daniel Siebert
762,Regular Season,Sat,2019-10-19,15:30,Düsseldorf,1.3,1–0,0.2,Mainz 05,40660.0,Merkur Spielarena,Felix Zwayer
763,Regular Season,Sat,2019-10-19,15:30,Werder Bremen,1.0,1–1,0.5,Hertha BSC,41447.0,Weserstadion,Felix Brych
764,Regular Season,Sat,2019-10-19,15:30,Union Berlin,1.0,2–0,0.5,Freiburg,22012.0,Stadion An der Alten Försterei,Benjamin Cortus
765,Regular Season,Sat,2019-10-19,15:30,RB Leipzig,1.3,1–1,1.5,Wolfsburg,39182.0,Red Bull Arena,Deniz Aytekin
766,Regular Season,Sat,2019-10-19,18:30,Dortmund,2.2,1–0,2.5,M'Gladbach,81365.0,Signal Iduna Park,Sascha Stegemann
767,Regular Season,Sun,2019-10-20,15:30,Köln,2.3,3–0,0.4,Paderborn 07,50000.0,RheinEnergieSTADION,Manuel Gräfe
768,Regular Season,Sun,2019-10-20,18:00,Hoffenheim,1.1,2–0,1.1,Schalke 04,29477.0,PreZero Arena,Robert Hartmann
770,Regular Season,Fri,2019-10-25,20:30,Mainz 05,1.5,3–1,1.9,Köln,31999.0,Opel Arena,Frank Willenborg
771,Regular Season,Sat,2019-10-26,15:30,Hertha BSC,2.2,2–3,2.2,Hoffenheim,44702.0,Olympiastadion Berlin,Markus Schmidt
772,Regular Season,Sat,2019-10-26,15:30,Bayern Munich,3.3,2–1,1.6,Union Berlin,75000.0,Allianz Arena,Marco Fritz
773,Regular Season,Sat,2019-10-26,15:30,Freiburg,1.6,2–1,2.1,RB Leipzig,24000.0,Schwarzwald-Stadion,Harm Osmers
774,Regular Season,Sat,2019-10-26,15:30,Schalke 04,1.1,0–0,0.4,Dortmund,61873.0,Veltins-Arena,Felix Brych
775,Regular Season,Sat,2019-10-26,15:30,Paderborn 07,0.7,2–0,1.4,Düsseldorf,14182.0,Benteler-Arena,Bastian Dankert
776,Regular Season,Sat,2019-10-26,18:30,Leverkusen,1.7,2–2,0.9,Werder Bremen,30210.0,BayArena,Martin Petersen
777,Regular Season,Sun,2019-10-27,15:30,Wolfsburg,0.8,0–0,0.8,Augsburg,22630.0,Volkswagen Arena,Tobias Stieler
778,Regular Season,Sun,2019-10-27,18:00,M'Gladbach,1.8,4–2,1.0,Eint Frankfurt,52300.0,Stadion im Borussia-Park,Daniel Schlager
780,Regular Season,Fri,2019-11-01,20:30,Hoffenheim,1.7,3–0,0.4,Paderborn 07,23629.0,PreZero Arena,Robert Schröder
781,Regular Season,Sat,2019-11-02,15:30,Leverkusen,2.9,1–2,2.2,M'Gladbach,30210.0,BayArena,Daniel Siebert
782,Regular Season,Sat,2019-11-02,15:30,Werder Bremen,1.8,2–2,1.0,Freiburg,41000.0,Weserstadion,Christian Dingert
783,Regular Season,Sat,2019-11-02,15:30,RB Leipzig,3.6,8–0,0.8,Mainz 05,38517.0,Red Bull Arena,Guido Winkmann
784,Regular Season,Sat,2019-11-02,15:30,Eint Frankfurt,2.7,5–1,1.1,Bayern Munich,51500.0,Commerzbank-Arena,Markus Schmidt
785,Regular Season,Sat,2019-11-02,15:30,Dortmund,1.8,3–0,1.6,Wolfsburg,80200.0,Signal Iduna Park,Tobias Welz
786,Regular Season,Sat,2019-11-02,18:30,Union Berlin,1.2,1–0,0.4,Hertha BSC,22012.0,Stadion An der Alten Försterei,Deniz Aytekin
787,Regular Season,Sun,2019-11-03,15:30,Düsseldorf,1.8,2–0,0.7,Köln,51155.0,Merkur Spielarena,Sven Jablonski
788,Regular Season,Sun,2019-11-03,18:00,Augsburg,1.8,2–3,0.5,Schalke 04,30361.0,WWK Arena,Patrick Ittrich
790,Regular Season,Fri,2019-11-08,20:30,Köln,0.7,1–2,1.8,Hoffenheim,49100.0,RheinEnergieSTADION,Robert Kampka
791,Regular Season,Sat,2019-11-09,15:30,Schalke 04,1.6,3–3,1.7,Düsseldorf,61831.0,Veltins-Arena,Robert Hartmann
792,Regular Season,Sat,2019-11-09,15:30,Mainz 05,1.8,2–3,1.0,Union Berlin,24349.0,Opel Arena,Harm Osmers
793,Regular Season,Sat,2019-11-09,15:30,Paderborn 07,1.2,0–1,1.0,Augsburg,13758.0,Benteler-Arena,Marco Fritz
794,Regular Season,Sat,2019-11-09,15:30,Hertha BSC,0.4,2–4,2.0,RB Leipzig,48532.0,Olympiastadion Berlin,Sören Storks
795,Regular Season,Sat,2019-11-09,18:30,Bayern Munich,3.1,4–0,0.5,Dortmund,75000.0,Allianz Arena,Felix Zwayer
796,Regular Season,Sun,2019-11-10,13:30,M'Gladbach,1.4,3–1,1.7,Werder Bremen,54022.0,Stadion im Borussia-Park,Tobias Stieler
797,Regular Season,Sun,2019-11-10,15:30,Wolfsburg,0.8,0–2,1.6,Leverkusen,24112.0,Volkswagen Arena,Manuel Gräfe
798,Regular Season,Sun,2019-11-10,18:00,Freiburg,0.9,1–0,1.0,Eint Frankfurt,24000.0,Schwarzwald-Stadion,Felix Brych
800,Regular Season,Fri,2019-11-22,20:30,Dortmund,2.5,3–3,1.6,Paderborn 07,81365.0,Signal Iduna Park,Christian Dingert
801,Regular Season,Sat,2019-11-23,15:30,Eint Frankfurt,1.0,0–2,1.1,Wolfsburg,50700.0,Commerzbank-Arena,Daniel Siebert
802,Regular Season,Sat,2019-11-23,15:30,Düsseldorf,0.7,0–4,3.5,Bayern Munich,53000.0,Merkur Spielarena,Frank Willenborg
803,Regular Season,Sat,2019-11-23,15:30,Werder Bremen,1.7,1–2,0.5,Schalke 04,42100.0,Weserstadion,Benjamin Cortus
804,Regular Season,Sat,2019-11-23,15:30,Leverkusen,3.5,1–1,1.2,Freiburg,29032.0,BayArena,Deniz Aytekin
805,Regular Season,Sat,2019-11-23,15:30,Union Berlin,1.6,2–0,1.0,M'Gladbach,22012.0,Stadion An der Alten Försterei,Felix Brych
806,Regular Season,Sat,2019-11-23,18:30,RB Leipzig,2.3,4–1,0.4,Köln,42036.0,Red Bull Arena,Robert Schröder
807,Regular Season,Sun,2019-11-24,15:30,Augsburg,2.3,4–0,0.4,Hertha BSC,29233.0,WWK Arena,Sascha Stegemann
808,Regular Season,Sun,2019-11-24,18:00,Hoffenheim,2.0,1–5,1.9,Mainz 05,23129.0,PreZero Arena,Bastian Dankert
810,Regular Season,Fri,2019-11-29,20:30,Schalke 04,1.6,2–1,1.8,Union Berlin,61837.0,Veltins-Arena,Daniel Schlager
811,Regular Season,Sat,2019-11-30,15:30,Paderborn 07,1.6,2–3,2.4,RB Leipzig,13253.0,Benteler-Arena,Bibiana Steinhaus
812,Regular Season,Sat,2019-11-30,15:30,Köln,1.4,1–1,1.8,Augsburg,49200.0,RheinEnergieSTADION,Tobias Stieler
813,Regular Season,Sat,2019-11-30,15:30,Hoffenheim,1.6,1–1,1.0,Düsseldorf,25427.0,PreZero Arena,Martin Petersen
814,Regular Season,Sat,2019-11-30,15:30,Hertha BSC,1.2,1–2,1.2,Dortmund,74667.0,Olympiastadion Berlin,Sven Jablonski
815,Regular Season,Sat,2019-11-30,18:30,Bayern Munich,2.6,1–2,1.3,Leverkusen,75000.0,Allianz Arena,Guido Winkmann
816,Regular Season,Sun,2019-12-01,15:30,M'Gladbach,4.9,4–2,1.3,Freiburg,51080.0,Stadion im Borussia-Park,Felix Zwayer
817,Regular Season,Sun,2019-12-01,18:00,Wolfsburg,2.2,2–3,1.3,Werder Bremen,26012.0,Volkswagen Arena,Robert Kampka
818,Regular Season,Mon,2019-12-02,20:30,Mainz 05,2.1,2–1,1.1,Eint Frankfurt,33134.0,Opel Arena,Manuel Gräfe
820,Regular Season,Fri,2019-12-06,20:30,Eint Frankfurt,2.5,2–2,1.3,Hertha BSC,50000.0,Commerzbank-Arena,Christian Dingert
821,Regular Season,Sat,2019-12-07,15:30,Augsburg,3.2,2–1,0.4,Mainz 05,26950.0,WWK Arena,Markus Schmidt
822,Regular Season,Sat,2019-12-07,15:30,M'Gladbach,1.3,2–1,1.7,Bayern Munich,54022.0,Stadion im Borussia-Park,Marco Fritz
823,Regular Season,Sat,2019-12-07,15:30,Dortmund,3.0,5–0,0.1,Düsseldorf,81365.0,Signal Iduna Park,Daniel Siebert
824,Regular Season,Sat,2019-12-07,15:30,Freiburg,0.4,1–0,1.2,Wolfsburg,23800.0,Schwarzwald-Stadion,Bastian Dankert
825,Regular Season,Sat,2019-12-07,15:30,RB Leipzig,3.8,3–1,1.1,Hoffenheim,38407.0,Red Bull Arena,Deniz Aytekin
826,Regular Season,Sat,2019-12-07,18:30,Leverkusen,2.3,2–1,1.1,Schalke 04,30210.0,BayArena,Harm Osmers
827,Regular Season,Sun,2019-12-08,15:30,Union Berlin,2.0,2–0,1.1,Köln,22012.0,Stadion An der Alten Försterei,Patrick Ittrich
828,Regular Season,Sun,2019-12-08,18:00,Werder Bremen,0.9,0–1,1.3,Paderborn 07,39870.0,Weserstadion,Sascha Stegemann
830,Regular Season,Fri,2019-12-13,20:30,Hoffenheim,2.1,2–4,2.2,Augsburg,23309.0,PreZero Arena,Bibiana Steinhaus
831,Regular Season,Sat,2019-12-14,15:30,Bayern Munich,4.9,6–1,0.5,Werder Bremen,75000.0,Allianz Arena,Robert Schröder
832,Regular Season,Sat,2019-12-14,15:30,Paderborn 07,1.0,1–1,1.3,Union Berlin,14414.0,Benteler-Arena,Sven Jablonski
833,Regular Season,Sat,2019-12-14,15:30,Mainz 05,0.2,0–4,1.2,Dortmund,33305.0,Opel Arena,Benjamin Cortus
834,Regular Season,Sat,2019-12-14,15:30,Köln,1.5,2–0,0.2,Leverkusen,49500.0,RheinEnergieSTADION,Manuel Gräfe
835,Regular Season,Sat,2019-12-14,15:30,Hertha BSC,0.7,1–0,0.8,Freiburg,37343.0,Olympiastadion Berlin,Frank Willenborg
836,Regular Season,Sat,2019-12-14,18:30,Düsseldorf,0.1,0–3,3.4,RB Leipzig,35387.0,Merkur Spielarena,Robert Hartmann
837,Regular Season,Sun,2019-12-15,15:30,Wolfsburg,1.1,2–1,0.4,M'Gladbach,25580.0,Volkswagen Arena,Felix Brych
838,Regular Season,Sun,2019-12-15,18:00,Schalke 04,1.0,1–0,0.7,Eint Frankfurt,60811.0,Veltins-Arena,Felix Zwayer
840,Regular Season,Tue,2019-12-17,18:30,Werder Bremen,1.0,0–5,2.8,Mainz 05,37720.0,Weserstadion,Frank Willenborg
841,Regular Season,Tue,2019-12-17,20:30,Dortmund,1.1,3–3,2.5,RB Leipzig,80200.0,Signal Iduna Park,Tobias Stieler
842,Regular Season,Tue,2019-12-17,20:30,Union Berlin,1.3,0–2,0.8,Hoffenheim,20350.0,Stadion An der Alten Försterei,Sören Storks
843,Regular Season,Tue,2019-12-17,20:30,Augsburg,1.2,3–0,0.4,Düsseldorf,27763.0,WWK Arena,Marco Fritz
844,Regular Season,Wed,2019-12-18,18:30,Leverkusen,0.9,0–1,1.2,Hertha BSC,24472.0,BayArena,Bastian Dankert
845,Regular Season,Wed,2019-12-18,20:30,Freiburg,1.7,1–3,3.4,Bayern Munich,24000.0,Schwarzwald-Stadion,Sascha Stegemann
846,Regular Season,Wed,2019-12-18,20:30,Wolfsburg,2.1,1–1,1.2,Schalke 04,24651.0,Volkswagen Arena,Martin Petersen
847,Regular Season,Wed,2019-12-18,20:30,Eint Frankfurt,1.4,2–4,2.5,Köln,50300.0,Commerzbank-Arena,Deniz Aytekin
848,Regular Season,Wed,2019-12-18,20:30,M'Gladbach,2.5,2–0,0.5,Paderborn 07,44494.0,Stadion im Borussia-Park,Robert Kampka
850,Regular Season,Fri,2019-12-20,20:30,Hoffenheim,1.1,2–1,1.7,Dortmund,30150.0,PreZero Arena,Felix Zwayer
851,Regular Season,Sat,2019-12-21,15:30,Schalke 04,1.6,2–2,2.8,Freiburg,61867.0,Veltins-Arena,Felix Brych
852,Regular Season,Sat,2019-12-21,15:30,Mainz 05,1.9,0–1,1.5,Leverkusen,24345.0,Opel Arena,Patrick Ittrich
853,Regular Season,Sat,2019-12-21,15:30,RB Leipzig,3.3,3–1,0.5,Augsburg,40562.0,Red Bull Arena,Daniel Siebert
854,Regular Season,Sat,2019-12-21,15:30,Köln,1.1,1–0,0.2,Werder Bremen,50000.0,RheinEnergieSTADION,Daniel Schlager
855,Regular Season,Sat,2019-12-21,15:30,Bayern Munich,1.3,2–0,0.9,Wolfsburg,75000.0,Allianz Arena,Christian Dingert
856,Regular Season,Sat,2019-12-21,18:30,Hertha BSC,0.4,0–0,0.8,M'Gladbach,50208.0,Olympiastadion Berlin,Harm Osmers
857,Regular Season,Sun,2019-12-22,15:30,Düsseldorf,1.0,2–1,2.0,Union Berlin,45490.0,Merkur Spielarena,Benjamin Cortus
858,Regular Season,Sun,2019-12-22,18:00,Paderborn 07,2.9,2–1,2.0,Eint Frankfurt,15000.0,Benteler-Arena,Markus Schmidt
860,Regular Season,Fri,2020-01-17,20:30,Schalke 04,1.5,2–0,0.8,M'Gladbach,62271.0,Veltins-Arena,Deniz Aytekin
861,Regular Season,Sat,2020-01-18,15:30,Mainz 05,2.5,1–2,1.5,Freiburg,23138.0,Opel Arena,Sven Jablonski
862,Regular Season,Sat,2020-01-18,15:30,Hoffenheim,0.9,1–2,1.5,Eint Frankfurt,29610.0,PreZero Arena,Sascha Stegemann
863,Regular Season,Sat,2020-01-18,15:30,Augsburg,1.8,3–5,4.8,Dortmund,30660.0,WWK Arena,Manuel Gräfe
864,Regular Season,Sat,2020-01-18,15:30,Köln,1.3,3–1,1.7,Wolfsburg,49100.0,RheinEnergieSTADION,Marco Fritz
865,Regular Season,Sat,2020-01-18,15:30,Düsseldorf,1.0,0–1,1.0,Werder Bremen,46000.0,Merkur Spielarena,Felix Brych
866,Regular Season,Sat,2020-01-18,18:30,RB Leipzig,2.1,3–1,1.4,Union Berlin,42146.0,Red Bull Arena,Bastian Dankert
867,Regular Season,Sun,2020-01-19,15:30,Hertha BSC,0.6,0–4,2.3,Bayern Munich,74667.0,Olympiastadion Berlin,Tobias Stieler
868,Regular Season,Sun,2020-01-19,18:00,Paderborn 07,1.3,1–4,2.2,Leverkusen,14889.0,Benteler-Arena,Daniel Siebert
870,Regular Season,Fri,2020-01-24,20:30,Dortmund,2.6,5–1,1.2,Köln,81365.0,Signal Iduna Park,Harm Osmers
871,Regular Season,Sat,2020-01-25,15:30,Freiburg,1.4,0–2,1.8,Paderborn 07,23500.0,Schwarzwald-Stadion,Christian Dingert
872,Regular Season,Sat,2020-01-25,15:30,Union Berlin,1.0,2–0,1.6,Augsburg,22012.0,Stadion An der Alten Försterei,Bibiana Steinhaus
873,Regular Season,Sat,2020-01-25,15:30,Wolfsburg,1.1,1–2,1.8,Hertha BSC,24894.0,Volkswagen Arena,Markus Schmidt
874,Regular Season,Sat,2020-01-25,15:30,Eint Frankfurt,1.2,2–0,1.3,RB Leipzig,50300.0,Commerzbank-Arena,Daniel Siebert
875,Regular Season,Sat,2020-01-25,15:30,M'Gladbach,2.3,3–1,0.7,Mainz 05,49175.0,Stadion im Borussia-Park,Felix Zwayer
876,Regular Season,Sat,2020-01-25,18:30,Bayern Munich,3.4,5–0,0.4,Schalke 04,75000.0,Allianz Arena,Manuel Gräfe
877,Regular Season,Sun,2020-01-26,15:30,Werder Bremen,0.7,0–3,0.9,Hoffenheim,40000.0,Weserstadion,Martin Petersen
878,Regular Season,Sun,2020-01-26,18:00,Leverkusen,3.7,3–0,0.7,Düsseldorf,26250.0,BayArena,Daniel Schlager
880,Regular Season,Fri,2020-01-31,20:30,Hertha BSC,0.4,0–0,0.7,Schalke 04,47863.0,Olympiastadion Berlin,Sascha Stegemann
881,Regular Season,Sat,2020-02-01,15:30,Düsseldorf,0.3,1–1,1.0,Eint Frankfurt,45018.0,Merkur Spielarena,Frank Willenborg
882,Regular Season,Sat,2020-02-01,15:30,Augsburg,1.1,2–1,0.5,Werder Bremen,29432.0,WWK Arena,Marco Fritz
883,Regular Season,Sat,2020-02-01,15:30,Dortmund,3.3,5–0,0.3,Union Berlin,81365.0,Signal Iduna Park,Benjamin Cortus
884,Regular Season,Sat,2020-02-01,15:30,Hoffenheim,3.1,2–1,2.5,Leverkusen,24489.0,PreZero Arena,Deniz Aytekin
885,Regular Season,Sat,2020-02-01,15:30,Mainz 05,0.3,1–3,1.5,Bayern Munich,33305.0,Opel Arena,Bastian Dankert
886,Regular Season,Sat,2020-02-01,18:30,RB Leipzig,1.6,2–2,1.2,M'Gladbach,42146.0,Red Bull Arena,Tobias Stieler
887,Regular Season,Sun,2020-02-02,15:30,Köln,3.6,4–0,0.6,Freiburg,50000.0,RheinEnergieSTADION,Robert Kampka
888,Regular Season,Sun,2020-02-02,18:00,Paderborn 07,1.0,2–4,1.5,Wolfsburg,13926.0,Benteler-Arena,Patrick Ittrich
890,Regular Season,Fri,2020-02-07,20:30,Eint Frankfurt,2.3,5–0,0.5,Augsburg,48800.0,Commerzbank-Arena,Manuel Gräfe
891,Regular Season,Sat,2020-02-08,15:30,Freiburg,1.7,1–0,1.5,Hoffenheim,24000.0,Schwarzwald-Stadion,Sven Jablonski
892,Regular Season,Sat,2020-02-08,15:30,Werder Bremen,1.3,0–2,1.4,Union Berlin,42100.0,Weserstadion,Daniel Schlager
893,Regular Season,Sat,2020-02-08,15:30,Wolfsburg,1.0,1–1,0.8,Düsseldorf,23445.0,Volkswagen Arena,Tobias Stieler
894,Regular Season,Sat,2020-02-08,15:30,Hertha BSC,0.7,1–3,2.2,Mainz 05,35049.0,Olympiastadion Berlin,Martin Petersen
895,Regular Season,Sat,2020-02-08,15:30,Schalke 04,1.3,1–1,0.8,Paderborn 07,61614.0,Veltins-Arena,Felix Brych
896,Regular Season,Sat,2020-02-08,18:30,Leverkusen,1.5,4–3,0.8,Dortmund,30210.0,BayArena,Markus Schmidt
897,Regular Season,Sun,2020-02-09,18:00,Bayern Munich,1.4,0–0,1.3,RB Leipzig,75000.0,Allianz Arena,Marco Fritz
899,Regular Season,Fri,2020-02-14,20:30,Dortmund,1.2,4–0,0.0,Eint Frankfurt,81365.0,Signal Iduna Park,Bastian Dankert
900,Regular Season,Sat,2020-02-15,15:30,Augsburg,0.9,1–1,1.3,Freiburg,26822.0,WWK Arena,Patrick Ittrich
901,Regular Season,Sat,2020-02-15,15:30,RB Leipzig,1.3,3–0,0.4,Werder Bremen,41308.0,Red Bull Arena,Benjamin Cortus
902,Regular Season,Sat,2020-02-15,15:30,Union Berlin,1.3,2–3,1.0,Leverkusen,22012.0,Stadion An der Alten Försterei,Harm Osmers
903,Regular Season,Sat,2020-02-15,15:30,Hoffenheim,2.5,2–3,2.7,Wolfsburg,22506.0,PreZero Arena,Sören Storks
904,Regular Season,Sat,2020-02-15,15:30,Paderborn 07,0.8,1–2,1.8,Hertha BSC,14687.0,Benteler-Arena,Bibiana Steinhaus
905,Regular Season,Sat,2020-02-15,18:30,Düsseldorf,1.0,1–4,2.3,M'Gladbach,51000.0,Merkur Spielarena,Daniel Siebert
906,Regular Season,Sun,2020-02-16,15:30,Köln,2.5,1–4,2.6,Bayern Munich,50000.0,RheinEnergieSTADION,Felix Zwayer
907,Regular Season,Sun,2020-02-16,18:00,Mainz 05,1.3,0–0,0.8,Schalke 04,27482.0,Opel Arena,Guido Winkmann
909,Regular Season,Fri,2020-02-21,20:30,Bayern Munich,2.6,3–2,1.3,Paderborn 07,75000.0,Allianz Arena,Markus Schmidt
910,Regular Season,Sat,2020-02-22,15:30,Werder Bremen,0.2,0–2,1.1,Dortmund,42100.0,Weserstadion,Marco Fritz
911,Regular Season,Sat,2020-02-22,15:30,Hertha BSC,0.6,0–5,2.6,Köln,46207.0,Olympiastadion Berlin,Daniel Schlager
912,Regular Season,Sat,2020-02-22,15:30,M'Gladbach,2.4,1–1,1.6,Hoffenheim,50250.0,Stadion im Borussia-Park,Felix Brych
913,Regular Season,Sat,2020-02-22,15:30,Freiburg,0.9,0–2,0.8,Düsseldorf,24000.0,Schwarzwald-Stadion,Frank Willenborg
914,Regular Season,Sat,2020-02-22,18:30,Schalke 04,0.2,0–5,2.6,RB Leipzig,61433.0,Veltins-Arena,Sascha Stegemann
915,Regular Season,Sun,2020-02-23,15:30,Leverkusen,0.9,2–0,0.6,Augsburg,23703.0,BayArena,Sven Jablonski
916,Regular Season,Sun,2020-02-23,18:00,Wolfsburg,2.8,4–0,0.9,Mainz 05,21058.0,Volkswagen Arena,Benjamin Cortus
917,Regular Season,Mon,2020-02-24,20:30,Eint Frankfurt,1.8,1–2,1.5,Union Berlin,47000.0,Commerzbank-Arena,Deniz Aytekin
919,Regular Season,Fri,2020-02-28,20:30,Düsseldorf,1.4,3–3,2.9,Hertha BSC,31632.0,Merkur Spielarena,Tobias Stieler
920,Regular Season,Sat,2020-02-29,15:30,Hoffenheim,0.4,0–6,3.5,Bayern Munich,30150.0,PreZero Arena,Christian Dingert
921,Regular Season,Sat,2020-02-29,15:30,Mainz 05,1.0,2–0,0.6,Paderborn 07,24231.0,Opel Arena,Harm Osmers
922,Regular Season,Sat,2020-02-29,15:30,Dortmund,1.6,1–0,1.1,Freiburg,81365.0,Signal Iduna Park,Robert Hartmann
923,Regular Season,Sat,2020-02-29,15:30,Augsburg,1.1,2–3,2.5,M'Gladbach,29303.0,WWK Arena,Markus Schmidt
924,Regular Season,Sat,2020-02-29,18:30,Köln,1.1,3–0,0.8,Schalke 04,50000.0,RheinEnergieSTADION,Manuel Gräfe
925,Regular Season,Sun,2020-03-01,13:30,Union Berlin,0.6,2–2,1.0,Wolfsburg,22012.0,Stadion An der Alten Försterei,Bastian Dankert
926,Regular Season,Sun,2020-03-01,15:30,RB Leipzig,0.6,1–1,1.3,Leverkusen,41216.0,Red Bull Arena,Felix Zwayer
928,Regular Season,Fri,2020-03-06,20:00,Paderborn 07,0.6,1–2,2.5,Köln,15000.0,Benteler-Arena,Daniel Siebert
929,Regular Season,Sat,2020-03-07,15:30,Freiburg,0.8,3–1,0.6,Union Berlin,24000.0,Schwarzwald-Stadion,Marco Fritz
930,Regular Season,Sat,2020-03-07,15:30,Wolfsburg,0.8,0–0,1.2,RB Leipzig,27195.0,Volkswagen Arena,Daniel Schlager
931,Regular Season,Sat,2020-03-07,15:30,Schalke 04,0.8,1–1,0.6,Hoffenheim,58324.0,Veltins-Arena,Sven Jablonski
932,Regular Season,Sat,2020-03-07,15:30,Leverkusen,2.3,4–0,0.8,Eint Frankfurt,30210.0,BayArena,Felix Brych
933,Regular Season,Sat,2020-03-07,15:30,Hertha BSC,1.1,2–2,0.9,Werder Bremen,58028.0,Olympiastadion Berlin,Guido Winkmann
934,Regular Season,Sat,2020-03-07,18:30,M'Gladbach,2.0,1–2,0.7,Dortmund,53877.0,Stadion im Borussia-Park,Sascha Stegemann
935,Regular Season,Sun,2020-03-08,15:30,Bayern Munich,2.9,2–0,0.7,Augsburg,75000.0,Allianz Arena,Bibiana Steinhaus
936,Regular Season,Sun,2020-03-08,18:00,Mainz 05,0.8,1–1,1.9,Düsseldorf,21409.0,Opel Arena,Harm Osmers
938,Regular Season,Wed,2020-03-11,18:30,M'Gladbach,0.9,2–1,0.8,Köln,,Stadion im Borussia-Park,Deniz Aytekin
940,Regular Season,Sat,2020-05-16,15:30,Dortmund,1.6,4–0,0.5,Schalke 04,,Signal Iduna Park,Deniz Aytekin
941,Regular Season,Sat,2020-05-16,15:30,Augsburg,1.1,1–2,1.5,Wolfsburg,,WWK Arena,Felix Brych
942,Regular Season,Sat,2020-05-16,15:30,Düsseldorf,0.7,0–0,0.7,Paderborn 07,,Merkur Spielarena,Frank Willenborg
943,Regular Season,Sat,2020-05-16,15:30,RB Leipzig,2.1,1–1,0.3,Freiburg,,Red Bull Arena,Manuel Gräfe
944,Regular Season,Sat,2020-05-16,15:30,Hoffenheim,2.5,0–3,1.5,Hertha BSC,,PreZero Arena,Christian Dingert
945,Regular Season,Sat,2020-05-16,18:30,Eint Frankfurt,1.0,1–3,3.2,M'Gladbach,,Commerzbank-Arena,Felix Zwayer
946,Regular Season,Sun,2020-05-17,15:30,Köln,2.3,2–2,1.9,Mainz 05,,RheinEnergieSTADION,Guido Winkmann
947,Regular Season,Sun,2020-05-17,18:00,Union Berlin,0.5,0–2,1.5,Bayern Munich,,Stadion An der Alten Försterei,Bastian Dankert
948,Regular Season,Mon,2020-05-18,20:30,Werder Bremen,1.2,1–4,1.7,Leverkusen,,Weserstadion,Tobias Stieler
950,Regular Season,Fri,2020-05-22,20:30,Hertha BSC,1.6,4–0,0.2,Union Berlin,,Olympiastadion Berlin,Harm Osmers
951,Regular Season,Sat,2020-05-23,15:30,Paderborn 07,0.7,1–1,1.7,Hoffenheim,,Benteler-Arena,Bibiana Steinhaus
